Title,Year,Certificate,Duration,Genre,Rating,Metascore,Director,Cast,Votes,Description,Review Count,Review Title,Review,Poster
The Mechanic,2014.0,A,93.0,"Action, Crime, Thriller",6.5,49.0,Simon West,"Jason Statham, Ben Foster, Donald Sutherland, Tony Goldwyn","171,964",An elite hitman teaches his trade to an apprentice who has a connection to one of his previous victims.,167,Not sure I like this one,"I am one of the original Jason Statham fans. I loved the Transporter, Crank and his collaborations with Guy Ritchie like Revolver and even tolerated some of his less glorious efforts such as Death Race.For me what makes his movies so enjoyable is the tongue in cheek humour and the likable side of the tough guy. We all know he's not a great actor but the lovable rogue is his trademark and that's why we keep going back for more.""The Mechanic"" is about a ruthless hit man and it gives Statham no opportunity to smile or engage in banter, nor make us laugh. It's a non- stop action film with a few goofs and a script with holes big enough to drive a bus through. Normally I would forgive and forget, because I like him, but he didn't make me laugh nor make me wish I could be like him this time. There were no characters to like in this film, but there was plenty of action which makes it instantly forgettable. I know you want to read the movie was great but I wouldn't be honest if I pretended it was. Worth watching but don't expect another Transporter.","https://m.media-amazon.com/images/M/MV5BMzJhYjE3NjctMGUzMC00YjVhLTkzYzAtNzhmMWU0ZDBlYzJmXkEyXkFqcGdeQXVyNDI3NjU1NzQ@._V1_UY209_CR0,0,140,209_AL_.jpg"
The A-Team,2014.0,18,117.0,"Action, Adventure, Crime",6.7,47.0,Joe Carnahan,"Liam Neeson, Bradley Cooper, Sharlto Copley, Jessica Biel","269,174","A group of Iraq War veterans look to clear their name with the U.S. Military, who suspect the four men of committing a crime for which they were framed.",362,"The best film you could ask for from an ""A-Team"" adaptation","If any film demands to be graded on a curve, it's The A-Team.Simply consider the notion of making a big-budget summer movie from of one of the cheesiest television shows of a cheesy TV era.It's a crafty plan to lower your expectations. As long the movie isn't two hours of punching grandmothers and kicking puppies, you're likely to leave the theater saying, ""That was better than I expected.""Guess what? It works like a charm.The A-Team, against all odds, is one extremely entertaining film. It puts pedal to metal about 90 seconds in and never lets up. That's also savvy because it's also kind of a mess that would collapse under its own weight if it slowed down for more than two minutes.Director Joe Carnahan (Smokin' Aces, Narc) isn't taking that chance. Action scenes come flying at you hard and heavy from start to finish. The results are mixed: Some sequences are choppy and confusing, others thrilling. But like a comedy that never stops pitching jokes, content if only half of them stick, The A-Team pitches action, action, action, with a side of action and a little action to wash it down.The plot follows the general concept of the TV series with a few tweaks. A (very) lengthy credits sequence set in Mexico shows us how the team of former Army Rangers comes together: Leader John ""Hannibal"" Smith (Liam Neeson), his right-hand man Templeton ""Face"" Peck (Bradley Cooper), powerful Bosco ""B.A."" Baracus (Quinton ""Rampage"" Jackson) and loony pilot James ""Howling Mad"" Murdock (Sharlto Copley).We jump ahead several years, where the A-Team is now an Army covert operations crew with dozens of successful missions under their belts. But when they're set up for a fall by a variety of villainous forces, the boys have to break out of jail and fight to clear their names.That's pretty much all you wanted to know about the plot, right? Because it gets pretty confusing from there and doesn't matter in the slightest anyway. It's only there to support â that's right â action.Before I tell you why A-Team is worth your hard-earned cash, I should lay out its many faults.Though Carnahan directed, it's not surprising to see director Tony Scott was one of the producers. Too many scenes evince Scott's ""look"" â the camera shoved in way too tight on the actors, so you can't tell what the hell's going on in fight scenes or big gun battles.The special effects are wildly uneven too, especially in the climax. It looks like the usual Hollywood problem of the CGI being ""just good enough"" to make a locked-in release date. This time, it's nowhere near good enough.But then, The A-Team is a nitpicker's dream, if you really want to go there. Jessica Biel's casting seems like an inside joke â ""we're not taking this seriously, and neither should you, so let's cast a gorgeous but astonishingly wooden actor in this role.""Maybe you're wondering whether she's really that bad. Look at it this way: This is the first major film role for ""Rampage"" Jackson, an MMA fighter. He's not great, but he's not too bad â and that's high praise for a non-actor stepping into the iconic role. Yet he's a good bit more believable than Biel.So with those issues, what makes The A-Team so entertaining? The rest of the cast, actually. If you can look past Biel (actually, look right at her, that's what she's there for), the film is jam-packed with colorful, charismatic performances.Neeson seems a bit odd at first stepping into George Peppard's shoes as Hannibal, being considerably taller, leaner and tougher. But that's appropriate for the movie, which is basically the TV show on (lots and lots of) steroids. No attempt is made to explain his Irish accent, nor that of Copley, who is South African. It doesn't matter: Somehow in this film, it works.But the film decides early on to focus on Cooper, hot off his success in The Hangover, and it's the right choice. You'd never have guessed the guy who played eighth fiddle on Alias would be front-and-center for a star-making performance, but it's true.The A-Team shows off Cooper's buffed-up physique almost to the point of absurdity â he's shirtless on screen more than Mark Wahlberg in Date Night â but Cooper's charisma carries the day throughout.A well-rounded supporting cast also delivers. Patrick Wilson and Brian Bloom, as potentially shady characters related to the A-Team's troubles, steal every scene they're in. (It probably doesn't hurt that Bloom, a veteran actor mostly relegated to TV work, gets co-writing credit.) Their wonderfully brash characters bring welcome levity to the pounding machine of gunfights and explosions that propels The A-Team.Finally, I would be remiss if I didn't note the drinking game that by all rights should be born from this film: Drink whenever a guy with icy blue eyes is on screen. You'd pass out halfway through the film.There's Cooper and Neeson alone, plus Bloom and Wilson, with a little Gerald McRaney â yes, Major Dad himself â thrown in for good measure.If you're really into dudes with bright blue eyes, The A-Team is like porn. If you're into nonstop action and lots of male bonding, The A-Team is like porn. If you're into deep, fully-realized female characters â well, look elsewhere.But if you had to ask me what I would want a big-screen take on a really silly TV show to be, The A-Team more than fits the bill. It's ridiculous, sure. But it's also a ridiculous amount of fun.","https://m.media-amazon.com/images/M/MV5BMTc4ODc4NTQ1N15BMl5BanBnXkFtZTcwNDUxODUyMw@@._V1_UY209_CR0,0,140,209_AL_.jpg"
Cars 2,2014.0,U,106.0,"Animation, Adventure, Comedy",6.2,57.0,John Lasseter,"Bradford Lewis, Owen Wilson, Larry the Cable Guy, Michael Caine, Emily Mortimer","218,687",Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,334,Such a disappointment,"16 years ago, Pixar Animation Studios released the first feature length computer animated film in history, Toy Story. What followed was an incredible run of success, an 11 film hot streak that yielded dozens of awards (including 11 Oscars), billions of dollars in box office receipts, and the admiration of audiences and critics everywhere. Year after year Pixar was a company you could rely on, and while not all the films were perfect, they all were at least of decent quality, and light years ahead of their competition from the likes of Dreamworks and Sony. So therefore it's heart-breaking to say that Pixar's hot streak has come to a crashing halt in 2011. Cars 2 is not just the weakest film in Pixar's catalogue, it is the worst high-profile animated release for some time.If there is one Pixar film that divides opinion much more than any other, it is 2006's Cars. While by no means a bad film, it just didn't hit in the same way as films like Toy Story, Finding Nemo, or The Incredibles. It did middling numbers at the box office (by Pixar standards) and currently sits with a 74% rating on Rotten Tomatoes, the only film from the studio below 90%. For director John Lasseter (also head of Pixar), Cars is obviously a very personal film, a nostalgic story about the loss small-town American values in the face of increased modernity. If it's not a complete success, credit must be given to Lasseter for at least trying to say something meaningful, and in typical Pixar fashion the film stands out in the increasingly crowded computer animation film market for at least attempting thematic depth, and it's ability to reach audiences both young and old. Cars 2 on the other hand is completely devoid of depth and subtlety, and will more than likely annoy adults while at times being arguably inappropriate for children. Returning director Lasseter takes the worst character from the first film (in my opinion the biggest reason for Cars' failure), and structures the whole story around his infuriating exploits. Imagine George Lucas, upon seeing the negative feedback following The Phantom Menace, making all of Episode 2 about Jar-Jar Binks. That's the kind of thing we're left with in Cars 2. Compounding the story problems is the troubling amount of guns and violence in the film. To make the argument that 'it's OK because they're just cars' is inexcusable. This is still supposed to be a children's film, and while the espionage sub-plot does have potential, there are elements that seem shockingly unsuitable for young kids.This brings up a question: why would Pixar choose to revisit the only film they have produced which could conceivably be called a failure? Lasseter is on record as saying that the company would only explore sequels to their films if a good story could be developed, and the level of quality of the two Toy Story sequels seems to back up this sentiment, but it's hard to believe that anyone would think the script of Cars 2 is worthy of that high standard. Interestingly, there is one other way that Cars stands apart from other Pixar films: the estimated $8 billion merchandising revenues. While all Pixar films have profited from merchandising, none have had the global appeal of Cars. It's upsetting to think that Pixar, a company who seemed previously to place greater importance on the quality of its films than the bottom line, have gone for the easy cash grab, but there really seems to be no other reason for the existence of Cars 2. Everything about the films seems designed to increase the potential for selling merchandise, whether it's the films global locations which pander to international audiences, or the increasingly ridiculous characters and set-pieces, tailor made to be toys and video games. It's a cynical opinion, one which I had hoped I'd never feel towards a Pixar film, but it is undeniably true: Cars 2 is a film created not as an artistic endeavour, but to feed ancillary markets.Pixar's golden run had to end sometime, and one bad film is a small price to pay for 11 good, with two or three being genuine masterpieces. What is most unfortunate is the catastrophic level of Cars 2's failure, and Pixar will undoubtedly lose a lot of respect for making such a soulless film, unworthy of the studio's name.","https://m.media-amazon.com/images/M/MV5BMTUzNTc3MTU3M15BMl5BanBnXkFtZTcwMzIxNTc3NA@@._V1_UY209_CR0,0,140,209_AL_.jpg"
Waterworld,2014.0,UA,135.0,"Action, Adventure, Sci-Fi",6.3,56.0,Kevin Reynolds,"Kevin Costner, Jeanne Tripplehorn, Dennis Hopper, Tina Majorino","210,246","In a future where the polar ice-caps have melted and Earth is almost entirely submerged, a mutated mariner fights starvation and outlaw ""smokers,"" and reluctantly helps a woman and a young girl try to find dry land.",384,Not nearly as bad as everyone says...,"""Waterworld"" is one of those movies that everyone would rather passively make fun of rather than take the time to watch. This is unfortunate, because it really is a good movie. Sure, it's borrowing a lot from ""Mad Max,"" but it's not like ""Mad Max"" was original fare to begin with. It's an interesting take on the genre, with some nice sets and costumes, a great soundtrack, and the coolest boat to ever appear on a movie screen. The script has thoughtfully and intricately worked out a new way of life in a post-apocalyptic world, and the supposed ""plot holes"" aren't as big as everyone makes them out to be (OK, we never really find out why dirt is so important in the future; so what? Is that enough to ruin the whole movie?).If anything brings it down, it's Kevin Costner's performance. The brooding, gloomy hero shtick works, but he's still far too serious for a movie like this. If he'd had the good sense to be a little more tongue-in-cheek, it would have helped a LOT. Still, it's not a bad movie by any means, and I really think all the negativity toward it is unnecessary. Enough with all the complaining... just sit back and enjoy it! 8/10 stars.","https://m.media-amazon.com/images/M/MV5BYzE4NTRmMDYtNWYzYi00YmNkLTk4NDEtYjFmMDc4ODQ3ODY2XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UY209_CR0,0,140,209_AL_.jpg"
Warchief,2014.0,R,94.0,Fantasy,2.8,,Stuart Brennan,"Rosanna Miles, Stuart Brennan, Suzanne Packer, Mark Paul Wake",475,"A group of guardians are tasked with protecting a messenger who must deliver vital information to their king. On their journey through an ancient land, they face a battle filled with plagues, dark magic and vile monsters.",4,Don't bother watching!,"Seeing IMDB rated it 5.9stars I thought oh it'll be half decent.WRONG
This is awful, terrible actor, terrible plot. Low budget isn't the word.I love fantasy, I saw orcs and thought yes that's for me.This film is for no one, I genuinely think they found the actors off the street.Seriously don't waste your time.It starts with them just walking and talking, maybe it'll pick up, it doesn't. I have nothing positive to say, the bit I enjoyed the most was turning it off.Even if you have nothing to watch, just stare at a wall, you'll have more fun than if you watch this, I'm annoyed I wasted my life on this.","https://m.media-amazon.com/images/M/MV5BMGQ4ZGYyZmYtNGY3Ny00ZWE1LTkwZTItOGViY2YxZjAyNzRhXkEyXkFqcGdeQXVyNTI5ODA2NzM@._V1_UY209_CR8,0,140,209_AL_.jpg"
My Big Fat Greek Wedding 3,2014.0,PG-13,92.0,"Comedy, Drama, Romance",5.2,35.0,Nia Vardalos,"Nia Vardalos, John Corbett, Louis Mandylor, Elena Kampouris","9,410","After the death of the family's patriarch, Toula attempts to locate her father's childhood friends in Greece for a family reunion.",123,Dead on Arrival,"There's a point in MY BIG FAT GREEK WEDDING 3 when, actually set in Greece this time... and right before a stranger's wedding... Nia Vardalos and John Corbett look at each other and realize, they need a vacation... together... away from everyone else...Which might be the first time two main characters wanted out of their very own motion picture... and that's because they have very little to do with anything other than being parents of a college girl who's failing WHILE being pushed to date a mediocre dimwit college dude: neither interesting enough to be in a movie unless it was SUPPOSED to be about other people...And some of those people are also from the original... a romantic comedy that not only had an actual plot, but some tension and, what needs to happen in this particular comedy genre, an actual problem to resolve...Which is completely missing here, and watching this bad sequel of a bad sequel... after a string of dead-end goofy-aunt jokes, cliche stereotypes, and some of the most awkward moments in cinema history... you too will need a vacation, and it's not even your movie.","https://m.media-amazon.com/images/M/MV5BMDcyZTJmNmEtYzAyMS00MWZmLWFhZmItMmM2MTFiMjQyOTgwXkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_UY209_CR0,0,140,209_AL_.jpg"
The Many Saints of Newark,2014.0,R,120.0,"Crime, Drama",6.3,60.0,Alan Taylor,"Alessandro Nivola, Leslie Odom Jr., Jon Bernthal, Vera Farmiga","63,425","Witness the making of Tony Soprano. The story that reveals the humanity behind Tony's struggles and the influence his family - especially his uncle, Dickie Moltisanti - had over him becoming the most iconic mob boss of all time.","1,128",Why? What? How?,"Why was half the film about racial tensions and a black gangster? What was this huge inspiration Dickie gave to Tony? How is this co written by the creator of the Sopranos?If this movie had nothing to do with the Sopranos it would be mediocre with an overly abrupt ending. Compared to a similar movie like A Bronx tale it has no soul.But as a prequel to the Sopranos it is badly written, paced, and at times boring.Some of the performances were good, and you can tell the actors really tried their best to portray their older counterpart. But ultimately most come off as caricatures (especially Silvio). Michael Gandolfini is just too young an actor to pull off Tony, but he does try.The black characters subplot was completely unnecessary, only really planting a seed where someone does something unbelievably stupid at a beach (you'll see what I mean). Where does he fit in the Sopranos tale? What the hell is Frank Lucas doing here? Did I just watch beat poetry in a Sopranos movie?I admit I haven't seen the show in a few years, but have watched it several times start to finish. This is beyond subpar by comparison.What happened David Chase? Did you lose a bet with the HBO execs?","https://m.media-amazon.com/images/M/MV5BYmQzNmY3YzItOTE3OC00NGZjLTkwZDYtOWVmM2QyMzhiYTgwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY209_CR0,0,140,209_AL_.jpg"
Up in the Air,2014.0,A,109.0,"Comedy, Drama, Romance",7.4,83.0,Jason Reitman,"George Clooney, Vera Farmiga, Anna Kendrick, Jason Bateman","349,664","Ryan's job is to travel around the country firing off people. When his boss hires Natalie, who proposes firing people via video conference, he tries to convince her that her method is a mistake.",436,George Clooney shows something he has never shown before. vulnerability.,"Halfway through this movie I considered it an 8 out of 10 and decently spent money. The second half came as a big surprise. George Clooney let go of all his suave and let his eyes show fear and isolation that real people feel.There were two things going on in this movie. On one end, we were looking at the people getting fired. On the other end, we were seeing the problems with Ryan's way of life. The interviews at the end with the people who lost their jobs explaining that it was family and support that brought them through bad times hit a perfect note for bringing both parts of the story together.The title of this film literally explains what it is like to not know what aspects of your life are solid, such as a home or a significant other. Everything going on is simply up in the air. One day, what you thought was one way will turn out to be something else entirely.Best of Reitman's three. Very much recommend it.","https://m.media-amazon.com/images/M/MV5BMTI3MzYxMTA4NF5BMl5BanBnXkFtZTcwMDE4ODg3Mg@@._V1_UY209_CR0,0,140,209_AL_.jpg"
Superman Returns,2014.0,U,154.0,"Action, Adventure, Sci-Fi",6.1,72.0,Bryan Singer,"Brandon Routh, Kevin Spacey, Kate Bosworth, James Marsden","291,566","Superman returns to Earth after spending five years in space examining his homeworld Krypton. But he finds things have changed while he was gone, and he must once again prove himself important to the world.","1,618","In the 28 known galaxies, there is no better film","I just caught a screener and am so blown away. The original came out when I was 6, so I have been a fanatic most of my life. I don't think the legacy of Superman has yet to leave any small boy unimpressed and forever moved to tell the truth, seek justice, and well, you know the rest.I will tell NOTHING of the story. It would rob you of everything good. Besides, I don't think there is anything I could write to make you not go see it. I just have to say that my hat is off to Bryan Singer for making so many important right choices. Sticking with the original John Williams score and having Ottman build from it, the re-working of Brando's archive footage, and most of all, the casting of Brandon Routh makes this such an amazingly familiar bridge from the 80's films with all thew wonder of what can be done with film today. All of the components that are necessary to accommodate your past feelings and emotions bridging them forward to this movie are present and in tact. Great job!!!! Let me say that I was on the fence about Routh from all of the trailers I had seen. I was so thankful that it was not Nicholas Cage donning the blue suit poised to ruin my childhood hero, but I wanted what seemed impossible, I wanted Christopher Reeve back in his prime heroic form. The trailers give no hint of the amazing performance that Brandon Routh has turned in. There are moments that just gutshot you right into Reeve's performances. The half cocked smile, the timbre of his voice, the Clark Kent mannerisms perfected by Reeve are echoed here in Routh's delivery as both an homage and as a great device to tie the past generation into this new ability to tell a story with all of the technology at hand.A big Kudos must go to Kevin Spacey and Parker Posey who are awesome as Lex and Kitty. Not too much humor, but some, not too much banter, but enough, and all of the evil you need to see in order to make him truly the enemy of Superman. Perfection! I know it'd be easier to enjoy if I just told you it sucked completely and didn't try to build it up to something you may not think it is, but I have no doubt about it. The story itself is too rich and wonderful and the trailers give away nothing of what's in store for you. There is no way to be disappointed. Take it from me.","https://m.media-amazon.com/images/M/MV5BZTU4NjkzNzItMDY5ZS00NDY3LWI4YjctMjZjMzIwNzczMTcyXkEyXkFqcGdeQXVyMTcwOTQzOTYy._V1_UY209_CR0,0,140,209_AL_.jpg"
Marie Antoinette,2014.0,PG-13,123.0,"Biography, Drama, History",6.5,64.0,Sofia Coppola,"Kirsten Dunst, Jason Schwartzman, Rip Torn, Steve Coogan","122,163","The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 14 to her reign as queen at 19 and to the end of her reign as queen, and ultimately the fall of Versailles.",562,Gidget Goes to Versailles,"and when she gets there, she gets bored, gossips, reads Rousseau, and has beach-blanket pot parties in Amadeus outfits. I did like the music, there is one inspired masked ball and a good ""watch the sun rise"" scene - the strength of this film is its connection to high school culture, seen through the eyes of a sweet, utterly conventional and finally boring teenage girl, projected from the California suburbs onto 18th century France. This is obviously also the film's weakness: this movie is a beautiful, expensive still life that knows nothing at all about French history, Europe, the Revolution, the Bourbons, how the ancien regime worked, how incompetent wars and not Marie Antoinette's Imelda-Marcos-like shoe fetish ran up the debt, about the conflict in North America with England and Spain, about how leading members of French government actually had brains - the films displays a nitwit, decadent, wig-loving, golden-furniture France as though seen by a France-hater in the Bush administration. As my brother pointed out, the movie also blew the subject of a potentially great movie, which is Marie Antoinette's inspired, sometimes brilliant defense of herself at her later trial. Trying to learn about what happened to the French court from this film is like trying to learn about American corporate culture by watching J.R Ewing's 30 second business deals at the Cattlemen's Club on Dallas. Well sure, politics wasn't the subject of the movie, but why is the ""chick stuff"" buried in diamonds and champagne? That makes these women seem way less tough and intelligent than they actually were in the bloody contact sport of French court politics. As an American watching this in Paris I was struck by the film's lack of historical, political, and cultural sophistication, in which Dunst is in every single frame and it's all one gigantic royal slumber party until the peasants show up in an illiterate wordless mass baying for bread and blood and shaking their satanic harvesting tools. Ouch: The film makes the most sense as a weird allegory of Hollywood inbreeding.","https://m.media-amazon.com/images/M/MV5BNDViNjYxNWYtMWRiOS00NmMyLTgwNDMtNTg3MWYwNjAxNWM4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR0,0,140,209_AL_.jpg"
65,2014.0,UA,93.0,"Action, Adventure, Drama",5.4,40.0,Scott Beck,"Bryan Woods, Adam Driver, Ariana Greenblatt, Chloe Coleman, Nika King","88,446",An astronaut crash lands on a mysterious planet only to discover he's not alone.,617,How could this possibly be boring and forgettable?,"I'm the exact target audience for this movie. I'm a sci-fi junkie, I love thrillers, Adam Driver is awesome, and I'll watch basically anything with large scary creatures. This should have been a layup for me to like. Yet I found myself unengaged and somewhat bored. I started feeling sleepy even after a Red Bull.I don't really know how or why it happened, but this is just a forgettable movie. Some dumb things happen but I am able to turn my brain off. Although after watching the Angry Joes review, I didn't realize how many dumb things I ignored. I guess I just didn't care enough to notice them.I hope a movie like this doesn't discourage studios from going for more of these mid-budget movies. I like the idea of an isolated story somewhere random in space/time. I just hope they do a better job next time. (1 viewing, opening Sunday 3/12/2023)","https://m.media-amazon.com/images/M/MV5BNDgwNzc4MGYtOWMwMi00YjExLWIzMGEtMGQxMzA2NmExNzAxXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_UY209_CR0,0,140,209_AL_.jpg"
Focus,2014.0,A,105.0,"Comedy, Crime, Drama",6.6,56.0,Glenn Ficarra,"John Requa, Will Smith, Margot Robbie, Rodrigo Santoro, Adrian Martinez","275,199","In the midst of veteran con man Nicky's latest scheme, a woman from his past - now an accomplished femme fatale - shows up and throws his plans for a loop.",260,Drowned out by mixed reviews from people expecting gold and can't appreciate really good silver.,"If you stopped for an hour and dissected this film you WILL find problems, like how the audience is meant to root for borderline sociopathic criminals or how the structure isn't what they're used to... HOWEVER, if you go in just expecting to be entertained and if you have a particular fondness for hustle movies, this is one enjoyable movie. The charming but not over-the-top humour consistently keeps the story entertaining and by not following the usual structure of a movie this kind, and ultimately the one the trailer promised, it offers something new to the mix. I can see the multiple twists as a turn off for some expecting a deeper film but if you know what you're in for I think the multiple twists in the film's final act will one-after-another bring a smile to your face and even have you laughing. Will Smith harnesses his charm to success in this flick and Margot has effectively proved herself as not being a one-hit-wonder. This is not a bad film, though I do believe your enjoyment hinges on your expectations when going into it. Don't expect the next Ocean's 11, expect a charming, funny, well acted, smartly written, hustle movie that will undoubtedly be drowned out by mixed reviews from people expecting gold and can't appreciate really good silver.","https://m.media-amazon.com/images/M/MV5BMTUwODg2OTA4OF5BMl5BanBnXkFtZTgwOTE5MTE4MzE@._V1_UY209_CR0,0,140,209_AL_.jpg"
